START DATE,away,home,SUBJECT,START TIME,datetime
2025-09-21,PHI,ARI,Phillies at D-backs,04:10 PM,2025-09-21 20:10:00+00:00
2025-04-03,CIN,MIL,Reds at Brewers,06:40 PM,2025-04-03 23:40:00+00:00
2025-04-04,CIN,MIL,Reds at Brewers,07:10 PM,2025-04-05 00:10:00+00:00
2025-04-05,CIN,MIL,Reds at Brewers,06:10 PM,2025-04-05 23:10:00+00:00
2025-04-06,CIN,MIL,Reds at Brewers,01:10 PM,2025-04-06 18:10:00+00:00
2025-04-08,MIL,COL,Brewers at Rockies,07:40 PM,2025-04-09 00:40:00+00:00
2025-04-09,MIL,COL,Brewers at Rockies,07:40 PM,2025-04-10 00:40:00+00:00
2025-04-10,MIL,COL,Brewers at Rockies,02:10 PM,2025-04-10 19:10:00+00:00
2025-04-11,MIL,ARI,Brewers at D-backs,08:40 PM,2025-04-12 01:40:00+00:00
2025-04-12,MIL,ARI,Brewers at D-backs,07:10 PM,2025-04-13 00:10:00+00:00
2025-04-13,MIL,ARI,Brewers at D-backs,03:10 PM,2025-04-13 20:10:00+00:00
2025-04-21,MIL,SFG,Brewers at Giants,08:45 PM,2025-04-22 01:45:00+00:00
2025-04-22,MIL,SFG,Brewers at Giants,08:45 PM,2025-04-23 01:45:00+00:00
2025-04-23,MIL,SFG,Brewers at Giants,08:45 PM,2025-04-24 01:45:00+00:00
2025-04-24,MIL,SFG,Brewers at Giants,02:45 PM,2025-04-24 19:45:00+00:00
2025-04-25,MIL,STL,Brewers at Cardinals,07:15 PM,2025-04-26 00:15:00+00:00
2025-04-26,MIL,STL,Brewers at Cardinals,01:15 PM,2025-04-26 18:15:00+00:00
2025-04-27,MIL,STL,Brewers at Cardinals,01:15 PM,2025-04-27 18:15:00+00:00
2025-05-02,CHC,MIL,Cubs at Brewers,07:10 PM,2025-05-03 00:10:00+00:00
2025-05-03,CHC,MIL,Cubs at Brewers,06:10 PM,2025-05-03 23:10:00+00:00
2025-05-04,CHC,MIL,Cubs at Brewers,01:10 PM,2025-05-04 18:10:00+00:00
2025-05-22,MIL,PIT,Brewers at Pirates,05:40 PM,2025-05-22 22:40:00+00:00
2025-05-23,MIL,PIT,Brewers at Pirates,05:40 PM,2025-05-23 22:40:00+00:00
2025-05-24,MIL,PIT,Brewers at Pirates,03:05 PM,2025-05-24 20:05:00+00:00
2025-05-25,MIL,PIT,Brewers at Pirates,12:35 PM,2025-05-25 17:35:00+00:00
2025-06-02,MIL,CIN,Brewers at Reds,06:10 PM,2025-06-02 23:10:00+00:00
2025-06-03,MIL,CIN,Brewers at Reds,06:10 PM,2025-06-03 23:10:00+00:00
2025-06-04,MIL,CIN,Brewers at Reds,11:40 AM,2025-06-04 16:40:00+00:00
2025-06-06,SDP,MIL,Padres at Brewers,07:10 PM,2025-06-07 00:10:00+00:00
2025-06-07,SDP,MIL,Padres at Brewers,06:35 PM,2025-06-07 23:35:00+00:00
2025-06-08,SDP,MIL,Padres at Brewers,01:10 PM,2025-06-08 18:10:00+00:00
2025-06-12,STL,MIL,Cardinals at Brewers,06:40 PM,2025-06-12 23:40:00+00:00
2025-06-13,STL,MIL,Cardinals at Brewers,07:10 PM,2025-06-14 00:10:00+00:00
2025-06-14,STL,MIL,Cardinals at Brewers,03:10 PM,2025-06-14 20:10:00+00:00
2025-06-15,STL,MIL,Cardinals at Brewers,01:10 PM,2025-06-15 18:10:00+00:00
2025-06-17,MIL,CHC,Brewers at Cubs,07:05 PM,2025-06-18 00:05:00+00:00
2025-06-18,MIL,CHC,Brewers at Cubs,07:05 PM,2025-06-19 00:05:00+00:00
2025-06-19,MIL,CHC,Brewers at Cubs,01:20 PM,2025-06-19 18:20:00+00:00
2025-06-23,PIT,MIL,Pirates at Brewers,06:40 PM,2025-06-23 23:40:00+00:00
2025-06-24,PIT,MIL,Pirates at Brewers,06:40 PM,2025-06-24 23:40:00+00:00
2025-06-25,PIT,MIL,Pirates at Brewers,01:10 PM,2025-06-25 18:10:00+00:00
2025-06-27,COL,MIL,Rockies at Brewers,07:10 PM,2025-06-28 00:10:00+00:00
2025-06-28,COL,MIL,Rockies at Brewers,03:10 PM,2025-06-28 20:10:00+00:00
2025-06-29,COL,MIL,Rockies at Brewers,01:10 PM,2025-06-29 18:10:00+00:00
2025-07-07,LAD,MIL,Dodgers at Brewers,06:40 PM,2025-07-07 23:40:00+00:00
2025-07-08,LAD,MIL,Dodgers at Brewers,06:40 PM,2025-07-08 23:40:00+00:00
2025-07-09,LAD,MIL,Dodgers at Brewers,01:10 PM,2025-07-09 18:10:00+00:00
2025-07-18,MIL,LAD,Brewers at Dodgers,09:10 PM,2025-07-19 02:10:00+00:00
2025-07-19,MIL,LAD,Brewers at Dodgers,08:10 PM,2025-07-20 01:10:00+00:00
2025-07-20,MIL,LAD,Brewers at Dodgers,03:10 PM,2025-07-20 20:10:00+00:00
2025-07-28,CHC,MIL,Cubs at Brewers,06:40 PM,2025-07-28 23:40:00+00:00
2025-07-29,CHC,MIL,Cubs at Brewers,06:40 PM,2025-07-29 23:40:00+00:00
2025-07-30,CHC,MIL,Cubs at Brewers,01:10 PM,2025-07-30 18:10:00+00:00
2025-08-11,PIT,MIL,Pirates at Brewers,06:40 PM,2025-08-11 23:40:00+00:00
2025-08-12,PIT,MIL,Pirates at Brewers,06:40 PM,2025-08-12 23:40:00+00:00
2025-08-13,PIT,MIL,Pirates at Brewers,01:10 PM,2025-08-13 18:10:00+00:00
2025-08-15,MIL,CIN,Brewers at Reds,05:40 PM,2025-08-15 22:40:00+00:00
2025-08-16,MIL,CIN,Brewers at Reds,05:40 PM,2025-08-16 22:40:00+00:00
2025-08-17,MIL,CIN,Brewers at Reds,12:40 PM,2025-08-17 17:40:00+00:00
2025-08-18,MIL,CHC,Brewers at Cubs,07:05 PM,2025-08-19 00:05:00+00:00
2025-08-19,MIL,CHC,Brewers at Cubs,07:05 PM,2025-08-20 00:05:00+00:00
2025-08-20,MIL,CHC,Brewers at Cubs,07:05 PM,2025-08-21 00:05:00+00:00
2025-08-21,MIL,CHC,Brewers at Cubs,01:20 PM,2025-08-21 18:20:00+00:00
2025-08-22,SFG,MIL,Giants at Brewers,07:10 PM,2025-08-23 00:10:00+00:00
2025-08-23,SFG,MIL,Giants at Brewers,06:10 PM,2025-08-23 23:10:00+00:00
2025-08-24,SFG,MIL,Giants at Brewers,01:10 PM,2025-08-24 18:10:00+00:00
2025-08-25,ARI,MIL,D-backs at Brewers,06:40 PM,2025-08-25 23:40:00+00:00
2025-08-26,ARI,MIL,D-backs at Brewers,06:40 PM,2025-08-26 23:40:00+00:00
2025-08-27,ARI,MIL,D-backs at Brewers,06:40 PM,2025-08-27 23:40:00+00:00
2025-08-28,ARI,MIL,D-backs at Brewers,01:10 PM,2025-08-28 18:10:00+00:00
2025-09-05,MIL,PIT,Brewers at Pirates,05:40 PM,2025-09-05 22:40:00+00:00
2025-09-06,MIL,PIT,Brewers at Pirates,05:40 PM,2025-09-06 22:40:00+00:00
2025-09-07,MIL,PIT,Brewers at Pirates,12:35 PM,2025-09-07 17:35:00+00:00
2025-09-12,STL,MIL,Cardinals at Brewers,07:10 PM,2025-09-13 00:10:00+00:00
2025-09-13,STL,MIL,Cardinals at Brewers,06:10 PM,2025-09-13 23:10:00+00:00
2025-09-14,STL,MIL,Cardinals at Brewers,01:10 PM,2025-09-14 18:10:00+00:00
2025-09-19,MIL,STL,Brewers at Cardinals,07:15 PM,2025-09-20 00:15:00+00:00
2025-09-20,MIL,STL,Brewers at Cardinals,06:15 PM,2025-09-20 23:15:00+00:00
2025-09-21,MIL,STL,Brewers at Cardinals,01:15 PM,2025-09-21 18:15:00+00:00
2025-09-22,MIL,SDP,Brewers at Padres,08:40 PM,2025-09-23 01:40:00+00:00
2025-09-23,MIL,SDP,Brewers at Padres,08:40 PM,2025-09-24 01:40:00+00:00
2025-09-24,MIL,SDP,Brewers at Padres,03:10 PM,2025-09-24 20:10:00+00:00
2025-09-26,CIN,MIL,Reds at Brewers,07:10 PM,2025-09-27 00:10:00+00:00
2025-09-27,CIN,MIL,Reds at Brewers,06:10 PM,2025-09-27 23:10:00+00:00
2025-09-28,CIN,MIL,Reds at Brewers,02:10 PM,2025-09-28 19:10:00+00:00
2025-04-07,STL,PIT,Cardinals at Pirates,05:40 PM,2025-04-07 22:40:00+00:00
2025-04-08,STL,PIT,Cardinals at Pirates,05:40 PM,2025-04-08 22:40:00+00:00
2025-04-09,STL,PIT,Cardinals at Pirates,11:35 AM,2025-04-09 16:35:00+00:00
2025-04-28,STL,CIN,Cardinals at Reds,05:40 PM,2025-04-28 22:40:00+00:00
2025-04-29,STL,CIN,Cardinals at Reds,05:40 PM,2025-04-29 22:40:00+00:00
2025-04-30,STL,CIN,Cardinals at Reds,05:40 PM,2025-04-30 22:40:00+00:00
2025-05-01,STL,CIN,Cardinals at Reds,11:40 AM,2025-05-01 16:40:00+00:00
2025-05-05,PIT,STL,Pirates at Cardinals,06:45 PM,2025-05-05 23:45:00+00:00
2025-05-06,PIT,STL,Pirates at Cardinals,06:45 PM,2025-05-06 23:45:00+00:00
2025-05-07,PIT,STL,Pirates at Cardinals,12:15 PM,2025-05-07 17:15:00+00:00
2025-05-23,ARI,STL,D-backs at Cardinals,07:15 PM,2025-05-24 00:15:00+00:00
2025-05-24,ARI,STL,D-backs at Cardinals,01:15 PM,2025-05-24 18:15:00+00:00
2025-05-25,ARI,STL,D-backs at Cardinals,01:15 PM,2025-05-25 18:15:00+00:00
2025-06-06,LAD,STL,Dodgers at Cardinals,07:15 PM,2025-06-07 00:15:00+00:00
2025-06-07,LAD,STL,Dodgers at Cardinals,01:15 PM,2025-06-07 18:15:00+00:00
2025-06-08,LAD,STL,Dodgers at Cardinals,01:15 PM,2025-06-08 18:15:00+00:00
2025-06-20,CIN,STL,Reds at Cardinals,07:15 PM,2025-06-21 00:15:00+00:00
2025-06-21,CIN,STL,Reds at Cardinals,01:15 PM,2025-06-21 18:15:00+00:00
2025-06-22,CIN,STL,Reds at Cardinals,01:15 PM,2025-06-22 18:15:00+00:00
2025-06-23,CHC,STL,Cubs at Cardinals,06:45 PM,2025-06-23 23:45:00+00:00
2025-06-24,CHC,STL,Cubs at Cardinals,06:45 PM,2025-06-24 23:45:00+00:00
2025-06-25,CHC,STL,Cubs at Cardinals,06:45 PM,2025-06-25 23:45:00+00:00
2025-06-26,CHC,STL,Cubs at Cardinals,01:15 PM,2025-06-26 18:15:00+00:00
2025-06-30,STL,PIT,Cardinals at Pirates,05:40 PM,2025-06-30 22:40:00+00:00
2025-07-01,STL,PIT,Cardinals at Pirates,05:40 PM,2025-07-01 22:40:00+00:00
2025-07-02,STL,PIT,Cardinals at Pirates,11:35 AM,2025-07-02 16:35:00+00:00
2025-07-04,STL,CHC,Cardinals at Cubs,01:20 PM,2025-07-04 18:20:00+00:00
2025-07-05,STL,CHC,Cardinals at Cubs,01:20 PM,2025-07-05 18:20:00+00:00
2025-07-06,STL,CHC,Cardinals at Cubs,01:20 PM,2025-07-06 18:20:00+00:00
2025-07-18,STL,ARI,Cardinals at D-backs,08:40 PM,2025-07-19 01:40:00+00:00
2025-07-19,STL,ARI,Cardinals at D-backs,06:15 PM,2025-07-19 23:15:00+00:00
2025-07-20,STL,ARI,Cardinals at D-backs,03:10 PM,2025-07-20 20:10:00+00:00
2025-07-21,STL,COL,Cardinals at Rockies,07:40 PM,2025-07-22 00:40:00+00:00
2025-07-22,STL,COL,Cardinals at Rockies,07:40 PM,2025-07-23 00:40:00+00:00
2025-07-23,STL,COL,Cardinals at Rockies,02:10 PM,2025-07-23 19:10:00+00:00
2025-07-24,SDP,STL,Padres at Cardinals,06:45 PM,2025-07-24 23:45:00+00:00
2025-07-25,SDP,STL,Padres at Cardinals,07:15 PM,2025-07-26 00:15:00+00:00
2025-07-26,SDP,STL,Padres at Cardinals,06:15 PM,2025-07-26 23:15:00+00:00
2025-07-27,SDP,STL,Padres at Cardinals,01:15 PM,2025-07-27 18:15:00+00:00
2025-08-01,STL,SDP,Cardinals at Padres,08:40 PM,2025-08-02 01:40:00+00:00
2025-08-02,STL,SDP,Cardinals at Padres,09:10 PM,2025-08-03 02:10:00+00:00
2025-08-03,STL,SDP,Cardinals at Padres,03:10 PM,2025-08-03 20:10:00+00:00
2025-08-04,STL,LAD,Cardinals at Dodgers,09:10 PM,2025-08-05 02:10:00+00:00
2025-08-05,STL,LAD,Cardinals at Dodgers,09:10 PM,2025-08-06 02:10:00+00:00
2025-08-06,STL,LAD,Cardinals at Dodgers,03:10 PM,2025-08-06 20:10:00+00:00
2025-08-08,CHC,STL,Cubs at Cardinals,07:15 PM,2025-08-09 00:15:00+00:00
2025-08-09,CHC,STL,Cubs at Cardinals,06:15 PM,2025-08-09 23:15:00+00:00
2025-08-10,CHC,STL,Cubs at Cardinals,01:15 PM,2025-08-10 18:15:00+00:00
2025-08-11,COL,STL,Rockies at Cardinals,06:45 PM,2025-08-11 23:45:00+00:00
2025-08-12,COL,STL,Rockies at Cardinals,06:45 PM,2025-08-12 23:45:00+00:00
2025-08-13,COL,STL,Rockies at Cardinals,01:15 PM,2025-08-13 18:15:00+00:00
2025-08-25,PIT,STL,Pirates at Cardinals,06:45 PM,2025-08-25 23:45:00+00:00
2025-08-26,PIT,STL,Pirates at Cardinals,06:45 PM,2025-08-26 23:45:00+00:00
2025-08-27,PIT,STL,Pirates at Cardinals,06:45 PM,2025-08-27 23:45:00+00:00
2025-08-28,PIT,STL,Pirates at Cardinals,01:15 PM,2025-08-28 18:15:00+00:00
2025-08-29,STL,CIN,Cardinals at Reds,05:40 PM,2025-08-29 22:40:00+00:00
2025-08-30,STL,CIN,Cardinals at Reds,05:40 PM,2025-08-30 22:40:00+00:00
2025-08-31,STL,CIN,Cardinals at Reds,11:10 AM,2025-08-31 16:10:00+00:00
2025-09-05,SFG,STL,Giants at Cardinals,07:15 PM,2025-09-06 00:15:00+00:00
2025-09-06,SFG,STL,Giants at Cardinals,06:15 PM,2025-09-06 23:15:00+00:00
2025-09-07,SFG,STL,Giants at Cardinals,01:15 PM,2025-09-07 18:15:00+00:00
2025-09-15,CIN,STL,Reds at Cardinals,06:45 PM,2025-09-15 23:45:00+00:00
2025-09-16,CIN,STL,Reds at Cardinals,06:45 PM,2025-09-16 23:45:00+00:00
2025-09-17,CIN,STL,Reds at Cardinals,12:15 PM,2025-09-17 17:15:00+00:00
2025-09-22,STL,SFG,Cardinals at Giants,08:45 PM,2025-09-23 01:45:00+00:00
2025-09-23,STL,SFG,Cardinals at Giants,08:45 PM,2025-09-24 01:45:00+00:00
2025-09-24,STL,SFG,Cardinals at Giants,08:45 PM,2025-09-25 01:45:00+00:00
2025-09-26,STL,CHC,Cardinals at Cubs,01:20 PM,2025-09-26 18:20:00+00:00
2025-09-27,STL,CHC,Cardinals at Cubs,01:20 PM,2025-09-27 18:20:00+00:00
2025-09-28,STL,CHC,Cardinals at Cubs,02:20 PM,2025-09-28 19:20:00+00:00
2025-03-19,LAD,CHC,Dodgers at Cubs,12:00 AM,2025-03-19 05:00:00+00:00
2025-03-27,CHC,ARI,Cubs at D-backs,09:10 PM,2025-03-28 02:10:00+00:00
2025-03-28,CHC,ARI,Cubs at D-backs,08:40 PM,2025-03-29 01:40:00+00:00
2025-03-29,CHC,ARI,Cubs at D-backs,07:10 PM,2025-03-30 00:10:00+00:00
2025-03-30,CHC,ARI,Cubs at D-backs,03:10 PM,2025-03-30 20:10:00+00:00
2025-04-04,SDP,CHC,Padres at Cubs,01:20 PM,2025-04-04 18:20:00+00:00
2025-04-05,SDP,CHC,Padres at Cubs,01:20 PM,2025-04-05 18:20:00+00:00
2025-04-06,SDP,CHC,Padres at Cubs,01:20 PM,2025-04-06 18:20:00+00:00
2025-04-11,CHC,LAD,Cubs at Dodgers,09:10 PM,2025-04-12 02:10:00+00:00
2025-04-12,CHC,LAD,Cubs at Dodgers,08:10 PM,2025-04-13 01:10:00+00:00
2025-04-13,CHC,LAD,Cubs at Dodgers,03:10 PM,2025-04-13 20:10:00+00:00
2025-04-14,CHC,SDP,Cubs at Padres,08:40 PM,2025-04-15 01:40:00+00:00
2025-04-15,CHC,SDP,Cubs at Padres,08:40 PM,2025-04-16 01:40:00+00:00
2025-04-16,CHC,SDP,Cubs at Padres,03:10 PM,2025-04-16 20:10:00+00:00
2025-04-18,ARI,CHC,D-backs at Cubs,01:20 PM,2025-04-18 18:20:00+00:00
2025-04-19,ARI,CHC,D-backs at Cubs,01:20 PM,2025-04-19 18:20:00+00:00
2025-04-20,ARI,CHC,D-backs at Cubs,01:20 PM,2025-04-20 18:20:00+00:00
2025-04-22,LAD,CHC,Dodgers at Cubs,06:40 PM,2025-04-22 23:40:00+00:00
2025-04-23,LAD,CHC,Dodgers at Cubs,06:00 PM,2025-04-23 23:00:00+00:00
2025-04-29,CHC,PIT,Cubs at Pirates,05:40 PM,2025-04-29 22:40:00+00:00
2025-04-30,CHC,PIT,Cubs at Pirates,05:40 PM,2025-04-30 22:40:00+00:00
2025-05-01,CHC,PIT,Cubs at Pirates,11:35 AM,2025-05-01 16:35:00+00:00
2025-05-05,SFG,CHC,Giants at Cubs,06:40 PM,2025-05-05 23:40:00+00:00
2025-05-06,SFG,CHC,Giants at Cubs,06:40 PM,2025-05-06 23:40:00+00:00
2025-05-07,SFG,CHC,Giants at Cubs,01:20 PM,2025-05-07 18:20:00+00:00
2025-05-23,CHC,CIN,Cubs at Reds,05:40 PM,2025-05-23 22:40:00+00:00
2025-05-24,CHC,CIN,Cubs at Reds,03:10 PM,2025-05-24 20:10:00+00:00
2025-05-25,CHC,CIN,Cubs at Reds,12:40 PM,2025-05-25 17:40:00+00:00
2025-05-26,COL,CHC,Rockies at Cubs,01:20 PM,2025-05-26 18:20:00+00:00
2025-05-27,COL,CHC,Rockies at Cubs,07:05 PM,2025-05-28 00:05:00+00:00
2025-05-28,COL,CHC,Rockies at Cubs,07:05 PM,2025-05-29 00:05:00+00:00
2025-05-30,CIN,CHC,Reds at Cubs,01:20 PM,2025-05-30 18:20:00+00:00
2025-05-31,CIN,CHC,Reds at Cubs,01:20 PM,2025-05-31 18:20:00+00:00
2025-06-01,CIN,CHC,Reds at Cubs,01:20 PM,2025-06-01 18:20:00+00:00
2025-06-12,PIT,CHC,Pirates at Cubs,07:05 PM,2025-06-13 00:05:00+00:00
2025-06-13,PIT,CHC,Pirates at Cubs,01:20 PM,2025-06-13 18:20:00+00:00
2025-06-14,PIT,CHC,Pirates at Cubs,01:20 PM,2025-06-14 18:20:00+00:00
2025-06-15,PIT,CHC,Pirates at Cubs,01:20 PM,2025-06-15 18:20:00+00:00
2025-08-04,CIN,CHC,Reds at Cubs,07:05 PM,2025-08-05 00:05:00+00:00
2025-08-05,CIN,CHC,Reds at Cubs,07:05 PM,2025-08-06 00:05:00+00:00
2025-08-06,CIN,CHC,Reds at Cubs,01:20 PM,2025-08-06 18:20:00+00:00
2025-08-15,PIT,CHC,Pirates at Cubs,01:20 PM,2025-08-15 18:20:00+00:00
2025-08-16,PIT,CHC,Pirates at Cubs,01:20 PM,2025-08-16 18:20:00+00:00
2025-08-17,PIT,CHC,Pirates at Cubs,01:20 PM,2025-08-17 18:20:00+00:00
2025-08-26,CHC,SFG,Cubs at Giants,08:45 PM,2025-08-27 01:45:00+00:00
2025-08-27,CHC,SFG,Cubs at Giants,08:45 PM,2025-08-28 01:45:00+00:00
2025-08-28,CHC,SFG,Cubs at Giants,02:45 PM,2025-08-28 19:45:00+00:00
2025-08-29,CHC,COL,Cubs at Rockies,07:40 PM,2025-08-30 00:40:00+00:00
2025-08-30,CHC,COL,Cubs at Rockies,07:10 PM,2025-08-31 00:10:00+00:00
2025-08-31,CHC,COL,Cubs at Rockies,02:10 PM,2025-08-31 19:10:00+00:00
2025-09-15,CHC,PIT,Cubs at Pirates,05:40 PM,2025-09-15 22:40:00+00:00
2025-09-16,CHC,PIT,Cubs at Pirates,05:40 PM,2025-09-16 22:40:00+00:00
2025-09-17,CHC,PIT,Cubs at Pirates,11:35 AM,2025-09-17 16:35:00+00:00
2025-09-18,CHC,CIN,Cubs at Reds,06:15 PM,2025-09-18 23:15:00+00:00
2025-09-19,CHC,CIN,Cubs at Reds,05:40 PM,2025-09-19 22:40:00+00:00
2025-09-20,CHC,CIN,Cubs at Reds,05:40 PM,2025-09-20 22:40:00+00:00
2025-09-21,CHC,CIN,Cubs at Reds,12:40 PM,2025-09-21 17:40:00+00:00
2025-04-11,PIT,CIN,Pirates at Reds,06:40 PM,2025-04-11 22:40:00+00:00
2025-04-12,PIT,CIN,Pirates at Reds,06:40 PM,2025-04-12 22:40:00+00:00
2025-04-13,PIT,CIN,Pirates at Reds,01:40 PM,2025-04-13 17:40:00+00:00
2025-04-25,PIT,LAD,Pirates at Dodgers,10:10 PM,2025-04-26 02:10:00+00:00
2025-04-26,PIT,LAD,Pirates at Dodgers,09:10 PM,2025-04-27 01:10:00+00:00
2025-04-27,PIT,LAD,Pirates at Dodgers,04:10 PM,2025-04-27 20:10:00+00:00
2025-05-02,SDP,PIT,Padres at Pirates,06:40 PM,2025-05-02 22:40:00+00:00
2025-05-03,SDP,PIT,Padres at Pirates,04:05 PM,2025-05-03 20:05:00+00:00
2025-05-04,SDP,PIT,Padres at Pirates,01:35 PM,2025-05-04 17:35:00+00:00
2025-05-19,CIN,PIT,Reds at Pirates,06:40 PM,2025-05-19 22:40:00+00:00
2025-05-20,CIN,PIT,Reds at Pirates,06:40 PM,2025-05-20 22:40:00+00:00
2025-05-21,CIN,PIT,Reds at Pirates,12:35 PM,2025-05-21 16:35:00+00:00
2025-05-26,PIT,ARI,Pirates at D-backs,08:10 PM,2025-05-27 00:10:00+00:00
2025-05-27,PIT,ARI,Pirates at D-backs,09:40 PM,2025-05-28 01:40:00+00:00
2025-05-28,PIT,ARI,Pirates at D-backs,03:40 PM,2025-05-28 19:40:00+00:00
2025-05-30,PIT,SDP,Pirates at Padres,09:40 PM,2025-05-31 01:40:00+00:00
2025-05-31,PIT,SDP,Pirates at Padres,09:40 PM,2025-06-01 01:40:00+00:00
2025-06-01,PIT,SDP,Pirates at Padres,05:10 PM,2025-06-01 21:10:00+00:00
2025-07-25,ARI,PIT,D-backs at Pirates,06:40 PM,2025-07-25 22:40:00+00:00
2025-07-26,ARI,PIT,D-backs at Pirates,06:40 PM,2025-07-26 22:40:00+00:00
2025-07-27,ARI,PIT,D-backs at Pirates,01:35 PM,2025-07-27 17:35:00+00:00
2025-07-28,PIT,SFG,Pirates at Giants,09:45 PM,2025-07-29 01:45:00+00:00
2025-07-29,PIT,SFG,Pirates at Giants,09:45 PM,2025-07-30 01:45:00+00:00
2025-07-30,PIT,SFG,Pirates at Giants,03:45 PM,2025-07-30 19:45:00+00:00
2025-08-01,PIT,COL,Pirates at Rockies,08:40 PM,2025-08-02 00:40:00+00:00
2025-08-02,PIT,COL,Pirates at Rockies,03:10 PM,2025-08-02 19:10:00+00:00
2025-08-03,PIT,COL,Pirates at Rockies,03:10 PM,2025-08-03 19:10:00+00:00
2025-08-04,SFG,PIT,Giants at Pirates,06:40 PM,2025-08-04 22:40:00+00:00
2025-08-05,SFG,PIT,Giants at Pirates,06:40 PM,2025-08-05 22:40:00+00:00
2025-08-06,SFG,PIT,Giants at Pirates,12:35 PM,2025-08-06 16:35:00+00:00
2025-08-07,CIN,PIT,Reds at Pirates,06:40 PM,2025-08-07 22:40:00+00:00
2025-08-08,CIN,PIT,Reds at Pirates,06:40 PM,2025-08-08 22:40:00+00:00
2025-08-09,CIN,PIT,Reds at Pirates,06:40 PM,2025-08-09 22:40:00+00:00
2025-08-10,CIN,PIT,Reds at Pirates,01:35 PM,2025-08-10 17:35:00+00:00
2025-08-22,COL,PIT,Rockies at Pirates,06:40 PM,2025-08-22 22:40:00+00:00
2025-08-23,COL,PIT,Rockies at Pirates,06:40 PM,2025-08-23 22:40:00+00:00
2025-08-24,COL,PIT,Rockies at Pirates,01:35 PM,2025-08-24 17:35:00+00:00
2025-09-02,LAD,PIT,Dodgers at Pirates,06:40 PM,2025-09-02 22:40:00+00:00
2025-09-03,LAD,PIT,Dodgers at Pirates,06:40 PM,2025-09-03 22:40:00+00:00
2025-09-04,LAD,PIT,Dodgers at Pirates,06:40 PM,2025-09-04 22:40:00+00:00
2025-09-23,PIT,CIN,Pirates at Reds,06:40 PM,2025-09-23 22:40:00+00:00
2025-09-24,PIT,CIN,Pirates at Reds,06:40 PM,2025-09-24 22:40:00+00:00
2025-09-25,PIT,CIN,Pirates at Reds,12:40 PM,2025-09-25 16:40:00+00:00
2025-03-27,SFG,CIN,Giants at Reds,04:10 PM,2025-03-27 20:10:00+00:00
2025-03-29,SFG,CIN,Giants at Reds,04:10 PM,2025-03-29 20:10:00+00:00
2025-03-30,SFG,CIN,Giants at Reds,01:40 PM,2025-03-30 17:40:00+00:00
2025-04-07,CIN,SFG,Reds at Giants,09:45 PM,2025-04-08 01:45:00+00:00
2025-04-08,CIN,SFG,Reds at Giants,09:45 PM,2025-04-09 01:45:00+00:00
2025-04-09,CIN,SFG,Reds at Giants,03:45 PM,2025-04-09 19:45:00+00:00
2025-04-25,CIN,COL,Reds at Rockies,08:40 PM,2025-04-26 00:40:00+00:00
2025-04-26,CIN,COL,Reds at Rockies,03:10 PM,2025-04-26 19:10:00+00:00
2025-04-27,CIN,COL,Reds at Rockies,03:10 PM,2025-04-27 19:10:00+00:00
2025-06-06,ARI,CIN,D-backs at Reds,07:10 PM,2025-06-06 23:10:00+00:00
2025-06-07,ARI,CIN,D-backs at Reds,04:10 PM,2025-06-07 20:10:00+00:00
2025-06-08,ARI,CIN,D-backs at Reds,01:40 PM,2025-06-08 17:40:00+00:00
2025-06-27,SDP,CIN,Padres at Reds,07:10 PM,2025-06-27 23:10:00+00:00
2025-06-28,SDP,CIN,Padres at Reds,04:10 PM,2025-06-28 20:10:00+00:00
2025-06-29,SDP,CIN,Padres at Reds,01:40 PM,2025-06-29 17:40:00+00:00
2025-07-11,COL,CIN,Rockies at Reds,07:10 PM,2025-07-11 23:10:00+00:00
2025-07-12,COL,CIN,Rockies at Reds,04:10 PM,2025-07-12 20:10:00+00:00
2025-07-13,COL,CIN,Rockies at Reds,01:40 PM,2025-07-13 17:40:00+00:00
2025-07-28,LAD,CIN,Dodgers at Reds,07:10 PM,2025-07-28 23:10:00+00:00
2025-07-29,LAD,CIN,Dodgers at Reds,07:10 PM,2025-07-29 23:10:00+00:00
2025-07-30,LAD,CIN,Dodgers at Reds,07:10 PM,2025-07-30 23:10:00+00:00
2025-08-22,CIN,ARI,Reds at D-backs,09:40 PM,2025-08-23 01:40:00+00:00
2025-08-23,CIN,ARI,Reds at D-backs,08:10 PM,2025-08-24 00:10:00+00:00
2025-08-24,CIN,ARI,Reds at D-backs,04:10 PM,2025-08-24 20:10:00+00:00
2025-08-25,CIN,LAD,Reds at Dodgers,10:10 PM,2025-08-26 02:10:00+00:00
2025-08-26,CIN,LAD,Reds at Dodgers,10:10 PM,2025-08-27 02:10:00+00:00
2025-08-27,CIN,LAD,Reds at Dodgers,08:40 PM,2025-08-28 00:40:00+00:00
2025-09-08,CIN,SDP,Reds at Padres,09:40 PM,2025-09-09 01:40:00+00:00
2025-09-09,CIN,SDP,Reds at Padres,09:40 PM,2025-09-10 01:40:00+00:00
2025-09-10,CIN,SDP,Reds at Padres,08:40 PM,2025-09-11 00:40:00+00:00
2025-05-08,LAD,ARI,Dodgers at D-backs,06:40 PM,2025-05-09 00:40:00+00:00
2025-05-09,LAD,ARI,Dodgers at D-backs,06:40 PM,2025-05-10 00:40:00+00:00
2025-05-10,LAD,ARI,Dodgers at D-backs,05:10 PM,2025-05-10 23:10:00+00:00
